Area,RoomFloor,TopFloor,Price,Address,RoomArea,KitchenArea,BuildDate,BathroomNum,BathroomType,BalconyNum,BalconyType,Repair,TypeofBuilding,TypeofMaterial,Heating,GasSupply
38,8,10,2250000,"Калининградская область, Калининград, р-н Ленинградский, улица Гайдара",,,,,,,,Косметический,,,,
34,11,16,2300000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, улица Юрия Маточкина",16,10,2008,,,,,Косметический,Блочный,,,
32,5,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",13,8.3,2017,1, совмещенный,1, балкон,Евроремонт,Панельный,,,
41,4,4,2300000,"Калининградская область, Калининград, р-н Ленинградский, Литовский переулок",,,1939,,,,,Косметический,Кирпичный,,,
34,5,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,,,,,,Косметический,,,,
38,1,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,7.7,1996,,,1, балкон,Косметический,Блочный,,,
41,4,4,2300000,"Калининградская область, Калининград, р-н Ленинградский, Литовский переулок",,,1939,,,,,Косметический,Кирпичный,,,
36,4,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, Космическая улица",,,,,,,,Косметический,,,,
33,5,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,,,,,,Косметический,,,,
41,4,4,2300000,"Калининградская область, Калининград, р-н Ленинградский, Литовский переулок",,,1939,,,,,Косметический,Кирпичный,,,
41,4,4,2300000,"Калининградская область, Калининград, р-н Ленинградский, Литовский переулок",26,,1939,,,,,Косметический,Кирпичный,,,
36,1,6,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,2016,1, совмещенный,1, балкон,Дизайнерский,,,,
38,1,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,2014,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
34,3,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, Космическая улица",,,1970,1, совмещенный,1, балкон,Косметический,Блочный,,,
32,1,3,2300000,"Калининградская область, Калининград, р-н Ленинградский, Барнаульская улица",,,1945,,,,,Косметический,Кирпичный,,,
36.3,6,12,2320000,"Калининградская область, Калининград, р-н Ленинградский, улица Адмирала Макарова",,,1987,1, совмещенный,,,Косметический,Панельный,,,
36,1,3,2300000,"Калининградская область, Калининград, р-н Ленинградский, Гражданская улица",,,,1, совмещенный,,,Евроремонт,,,,
35,5,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
39,6,12,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Адмирала Макарова",,,,,,,,,,,,
32,2,3,2300000,"Калининградская область, Калининград, р-н Ленинградский, Малая Лесная улица",,,2017,1, совмещенный,1, балкон,Дизайнерский,Кирпичный,,,
37,11,12,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Грига",,,1978,1, совмещенный,1, балкон,Евроремонт,Блочный,,,
34,5,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Грига",,,,,,,,Косметический,,,,
41,4,4,2300000,"Калининградская область, Калининград, р-н Ленинградский, Литовский переулок",,,1945,1, совмещенный,,,Евроремонт,Кирпичный,,,
41,4,4,2300000,"Калининградская область, Калининград, р-н Ленинградский, Литовский переулок",,,1939,,,,,Косметический,Кирпичный,,,
32,5,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Грига",,,,,,,,Косметический,,,,
36,8,10,2300000,"Калининградская область, Калининград, р-н Ленинградский, Балашовская улица",,,2008,,,,,Косметический,Кирпичный,,,
41,4,4,2300000,"Калининградская область, Калининград, р-н Ленинградский, Литовский переулок",,,1939,1, совмещенный,,,Косметический,Кирпичный,,,
32,5,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Грига",,,,1, совмещенный,1, балкон,Косметический,,,,
40,5,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",,,2007,1, совмещенный,1, лоджия,Косметический,,,,
36,5,10,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Горького",,,,1, раздельный,1, балкон,Евроремонт,,,,
31,1,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Фрунзе",,,,1, совмещенный,1, балкон,Евроремонт,,,,
32,5,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Грига",,,,,,1, балкон,Косметический,,,,
39,5,7,2300000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",,,2007,,,1, балкон,Косметический,,,,
37,7,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Буткова",,,1982,1, раздельный,1, лоджия,Косметический,Панельный,,,
34,1,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,2016,,,1, балкон,Косметический,,,,
38.5,2,8,2300000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",,,2009,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
40,7,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Буткова",,,1982,,,1, лоджия,Евроремонт,Панельный,,,
40,7,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Буткова",,,1982,1, раздельный,1, лоджия,Косметический,Панельный,,,
37,5,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",,,2007,1, совмещенный,1, балкон,Косметический,,,,
31,1,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Фрунзе",,,,1, совмещенный,1, балкон,Евроремонт,,,,
39,5,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, Нарвская улица",,,,1, раздельный,,,Косметический,,,,
32,2,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,,1, совмещенный,1, балкон,Евроремонт,,,,
39,7,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Буткова",,,1982,1, раздельный,1, лоджия,Косметический,Панельный,,,
38,5,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, Нарвская улица",,,,1, раздельный,,,Косметический,,,,
37,7,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Буткова",,,1983,1, раздельный,1, лоджия,Косметический,Панельный,,,
33,2,2,2300000,"Калининградская область, Калининград, р-н Ленинградский, Ялтинский переулок",,,1945,1, совмещенный,,,Косметический,Кирпичный,,,
37,11,12,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Грига",,,1978,,,,,Косметический,Блочный,,,
30,2,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,,,,,,Евроремонт,,,,
37,11,12,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Грига",,,1978,1, совмещенный,1, балкон,Косметический,Блочный,,,
37,11,12,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Грига",,,1978,1, совмещенный,1, балкон,Косметический,Блочный,,,
36,9,10,2300000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",,,,1, раздельный,1, балкон,Косметический,,,,
37,7,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Буткова",19,8.5,,,,1, балкон,Косметический,Панельный,,,
44,1,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, Елизаветинская улица",,,,,,1, лоджия,Без ремонта,Монолитно кирпичный,,,
44.2,4,15,2300000,"Калининградская область, Калининград, р-н Ленинградский, Орудийная улица, 32Б",,17,2018,,,1, лоджия,Без ремонта,,,,
30,2,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,,,,1, балкон,Косметический,,,,
33,9,10,2300000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",,,,,,1, балкон,Косметический,,,,
39,5,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",,,2007,1, совмещенный,1, балкон,Косметический,,,,
33,2,3,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Литовский Вал",,,,,,,,Евроремонт,,,,
30,2,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,,,,,,Евроремонт,,,,
39,2,9,2300000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",,,2013,1, совмещенный,1, лоджия,Евроремонт,Блочный,,,
33,9,10,2300000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",,,,,,,,Евроремонт,,,,
37,11,12,2300000,"Калининградская область, Калининград, р-н Ленинградский, улица Грига",,,1978,,,,,Евроремонт,Блочный,,,
35,3,5,2300000,"Калининградская область, Калининград, р-н Ленинградский, Краснодонский переулок",,,1987,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
36,1,10,2350000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица, 11Г",18,10,2019,1, совмещенный,,,Без ремонта,,,,
41,4,4,2360000,"Калининградская область, Калининград, р-н Ленинградский, Литовский переулок, 22",26,9,1939,1, совмещенный,,,Косметический,Кирпичный,Смешанные,Центральное,Центральное
34,4,4,2390000,"Калининградская область, Калининград, р-н Ленинградский, Угловая улица, 13",18,6.7,1945,1, совмещенный,,,Косметический,Кирпичный,Железобетонные,Центральное,Центральное
32,4,4,2360000,"Калининградская область, Калининград, р-н Ленинградский, Угловая улица, 13",17,7,,,,,,,,,,
33,9,10,2350000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",,,,,,,,Косметический,,,,
31.6,2,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Куйбышева, 149",15,7.5,1987,,,,,,,,,
34,3,3,2360000,"Калининградская область, Калининград, р-н Ленинградский, улица Юрия Гагарина, 33",,,,1, раздельный,1, балкон,Косметический,,,,
31,1,5,2399000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского, 141",,,,,,,,Без ремонта,,,,
39,8,10,2350000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица, 11Б",19.1,10,2020,1, совмещенный,1, лоджия,Без ремонта,Кирпичный,,,
35.9,2,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Горького, 155",18.9,6.9,1977,1, раздельный,1, лоджия,,,,,
30,2,2,2399000,"Калининградская область, Калининград, р-н Ленинградский, улица Платова, 24",18,7,1945,,,,,Евроремонт,Кирпичный,Смешанные,Котел/Квартирное отопление,Центральное
40,1,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Старшего Лейтенанта Сибирякова, 30",,7,,1, совмещенный,1, лоджия,Евроремонт,,,,
33,3,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Фрунзе",,,1971,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
40,1,5,2390000,"Калининградская область, Калининград, р-н Ленинградский, улица Куйбышева",40,,,,,,,Косметический,,,,
54,1,3,2350000,"Калининградская область, Калининград, р-н Ленинградский, Барнаульская улица",,,1945,1, совмещенный,,,Косметический,Кирпичный,,,
31.8,1,3,2350000,"Калининградская область, Калининград, р-н Ленинградский, Барнаульская улица",,,1945,,,,,Косметический,Кирпичный,,,
39,5,7,2350000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",20,10,,1, совмещенный,1, балкон,Косметический,,,,
40,1,5,2390000,"Калининградская область, Калининград, р-н Ленинградский, улица Куйбышева",,,2011,,,,,Косметический,Монолитный,,,
31,1,5,2399000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,,,,,,Косметический,,,,
39.5,8,10,2390000,"Калининградская область, Калининград, р-н Ленинградский, Клиническая улица",18,9,1987,1, раздельный,1, балкон,Косметический,Панельный,,,
31,1,4,2399000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,,1, совмещенный,,,Косметический,Панельный,,,
37,1,9,2350000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",,,2009,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
42,5,9,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,2018,1, совмещенный,1, лоджия,Без ремонта,,,,
35,2,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Черняховского",,,,1, совмещенный,1, балкон,Косметический,,,,
36,4,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Галицкого",,,,1, совмещенный,1, балкон,Косметический,,,,
34,1,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,2016,1, совмещенный,1, балкон,Евроремонт,,,,
36,4,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, Космическая улица",,,,1, совмещенный,1, балкон,Косметический,,,,
32,1,3,2350000,"Калининградская область, Калининград, р-н Ленинградский, Барнаульская улица",,,1945,1, раздельный,,,Евроремонт,Кирпичный,,,
37,1,8,2350000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",,,2009,,,,,Евроремонт,Кирпичный,,,
39,8,10,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Нальчикская",,,,,,,,Евроремонт,,,,
39,1,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, бульвар Ф. Лефорта",,,2005,,,1, лоджия,Косметический,Панельный,,,
37,1,9,2350000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",,,2009,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
32,5,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Грига",,5,,1, совмещенный,1, лоджия,Косметический,,,,
40,1,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, бульвар Ф. Лефорта",,,2005,1, совмещенный,1, лоджия,Евроремонт,Панельный,,,
40,7,10,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Гайдара",,,1990,,,1, лоджия,Косметический,Панельный,,,
45,7,10,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Согласия",,,2006,1, совмещенный,1, балкон,Косметический,Панельный,,,
39,1,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, бульвар Ф. Лефорта",,,2005,1, совмещенный,1, балкон,Евроремонт,Панельный,,,
36,1,6,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,2016,1, совмещенный,1, лоджия,Евроремонт,,,,
39,1,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, бульвар Ф. Лефорта",,,2005,1, совмещенный,1, лоджия,Косметический,Панельный,,,
38,2,10,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Полковника Ефремова",,10,1996,1, совмещенный,1, лоджия,Косметический,Панельный,,,
43,4,10,2360000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, бульвар Ф. Лефорта",,,1998,1, совмещенный,1, лоджия,Евроремонт,Панельный,,,
34,1,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,2016,,,1, лоджия,Косметический,,,,
38,2,10,2350000,"Калининградская область, Калининград, р-н Ленинградский, Балашовская улица",,,2008,,,,,Косметический,Кирпичный,,,
39,10,10,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",,,,1, совмещенный,1, лоджия,Без ремонта,,,,
31,1,5,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,,,,,,Дизайнерский,,,,
45.6,3,6,2350000,"Калининградская область, Калининград, р-н Ленинградский, Балашовская улица",,,2008,,,1, лоджия,Дизайнерский,Кирпичный,,,
37,11,12,2360000,"Калининградская область, Калининград, р-н Ленинградский, улица Грига",,,,1, совмещенный,1, балкон,Косметический,Блочный,,,
41,3,5,2380000,"Калининградская область, Калининград, р-н Ленинградский, Озерная улица",,,1991,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
36,1,9,2350000,"Калининградская область, Калининград, р-н Ленинградский, улица Рихарда Зорге",,,2015,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
36.69,5,9,2384850,"Калининградская область, Калининград, р-н Ленинградский, Аэропортная улица, 11",17.1,8,2020,1, совмещенный,1, лоджия,Без ремонта,,,,
38,1,5,2400000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,1996,,,,,Косметический,Блочный,,,
33,4,5,2400000,"Калининградская область, Калининград, р-н Ленинградский, Ракитная улица",,,,1, совмещенный,1, балкон,Косметический,,,,
33,2,3,2400000,"Калининградская область, Калининград, р-н Ленинградский, улица Литовский Вал",,,,1, совмещенный,,,Косметический,,,,
44,3,9,2400000,"Калининградская область, Калининград, р-н Ленинградский, Артиллерийская улица",,,2008,1, совмещенный,1, балкон,Евроремонт,Блочный,,,
42,12,16,2400000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",,,2014,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
37,11,17,2400000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, улица Виллима Фермора",,,2010,1, совмещенный,1, балкон,Евроремонт,Монолитный,,,
42,3,5,2400000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",,,1966,,,1, балкон,Косметический,Блочный,,,
36,4,5,2400000,"Калининградская область, Калининград, р-н Ленинградский, Ракитная улица",,,1970,1, совмещенный,1, балкон,Евроремонт,Блочный,,,
37.5,7,9,2400000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",,,2008,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
40,3,9,2400000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Соммера",,,,1, совмещенный,1, лоджия,Косметический,,,,
33,4,5,2400000,"Калининградская область, Калининград, р-н Ленинградский, Ракитная улица",,,,1, совмещенный,1, балкон,Евроремонт,Блочный,,,
33,4,5,2400000,"Калининградская область, Калининград, р-н Ленинградский, Ракитная улица",,,,,,1, балкон,Косметический,,,,
38.5,5,9,2400000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Буткова",,,1984,1, совмещенный,1, балкон,Евроремонт,Панельный,,,
42,5,6,2400000,"Калининградская область, Калининград, р-н Ленинградский, Балашовская улица",,,2008,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
45,2,5,2400000,"Калининградская область, Калининград, р-н Ленинградский, улица Полковника Ефремова, 1",,9,2002,1, раздельный,1, балкон,Косметический,Панельный,Железобетонные,Центральное,Центральное
40,5,10,2400000,"Калининградская область, Калининград, р-н Ленинградский, улица Таврическая",,,,1, совмещенный,1, лоджия,Дизайнерский,,,,
34.2,1,16,2400000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, улица Юрия Маточкина",,,,1, совмещенный,1, лоджия,Косметический,,,,
39,5,9,2400000,"Калининградская область, Калининград, р-н Ленинградский, Нарвская улица",,,,,,,,Косметический,,,,
37,5,9,2400000,"Калининградская область, Калининград, р-н Ленинградский, Нарвская улица",,,1990,1, раздельный,,,Косметический,Панельный,,,
46,12,14,2400000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",,,2010,1, совмещенный,1, лоджия,Евроремонт,Монолитный,,,
36.9,7,9,2400000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Буткова",,,1982,,,,,Евроремонт,Панельный,,,
34,3,10,2400000,"Калининградская область, Калининград, р-н Ленинградский, Мариупольская улица, 7",14,7,1984,1, совмещенный,1, лоджия,Евроремонт,,,,
42.6,1,4,2460000,"Калининградская область, Калининград, р-н Ленинградский, Гражданская улица, 3",21,10.3,1945,1, раздельный,,,,Кирпичный,Железобетонные,Нет,Центральное
48,2,3,2450000,"Калининградская область, Калининград, р-н Ленинградский, Корсунская улица, 5А",,,2016,1, совмещенный,,,Без ремонта,,,,
38,1,5,2460000,"Калининградская область, Калининград, р-н Ленинградский, улица Адмирала Макарова, 7",19,9,1987,1, совмещенный,1, балкон,,,,,
28,6,8,2450000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок, 2",15,7,2014,,,,,,Блочный,Железобетонные,Котел/Квартирное отопление,Центральное
36,6,12,2460000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект, 70",19,9,1981,,,,,,,,,
34,11,16,2450000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, улица Юрия Маточкина, 7",16,10,2008,,,,,,Блочный,Железобетонные,Центральное,
30.7,7,10,2450000,"Калининградская область, Калининград, р-н Ленинградский, Елизаветинская улица, 4",14.1,7.4,2017,1, раздельный,1, балкон,Без ремонта,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
31,2,5,2460000,"Калининградская область, Калининград, р-н Ленинградский, Пролетарская улица, 45",,6,1978,1, раздельный,1, балкон,Косметический,,,,
37,3,9,2450000,"Калининградская область, Калининград, р-н Ленинградский, Нарвская улица",,,1983,,,1, балкон,Косметический,Панельный,,,
37,3,9,2450000,"Калининградская область, Калининград, р-н Ленинградский, Нарвская улица",,,1983,1, совмещенный,1, балкон,Косметический,Панельный,,,
37,3,9,2450000,"Калининградская область, Калининград, р-н Ленинградский, Нарвская улица",,10,1983,1, совмещенный,2, лоджии,Косметический,Панельный,,,
36,6,12,2460000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",,,1981,1, совмещенный,,,Косметический,Панельный,,,
37,3,9,2450000,"Калининградская область, Калининград, р-н Ленинградский, Нарвская улица",,,1983,1, совмещенный,1, балкон,Евроремонт,Панельный,,,
37,4,9,2450000,"Калининградская область, Калининград, р-н Ленинградский, Нарвская улица, 65",,10,1983,1, совмещенный,1, балкон,Косметический,Панельный,Железобетонные,Центральное,Центральное
37,3,9,2450000,"Калининградская область, Калининград, р-н Ленинградский, Нарвская улица",20,10,1983,1, совмещенный,1, балкон,Евроремонт,Панельный,,,
36,6,12,2460000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",20,8,1981,1, совмещенный,1, балкон,Косметический,Панельный,,,
36,6,12,2460000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",20,8,1981,1, совмещенный,1, балкон,Косметический,Панельный,,,
37,4,8,2450000,"Калининградская область, Калининград, р-н Ленинградский, улица Свердлова",,,2019,1, совмещенный,1, лоджия,Без ремонта,,,,
38,11,17,2450000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, улица Виллима Фермора",,10,2010,1, совмещенный,1, лоджия,Евроремонт,Монолитный,,,
34,5,5,2460000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Галицкого",,,,1, совмещенный,1, балкон,Евроремонт,,,,
36,6,12,2460000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",,,1981,1, совмещенный,1, балкон,Косметический,Панельный,,,
36,4,5,2450000,"Калининградская область, Калининград, р-н Ленинградский, Космическая улица",,,,,,,,Косметический,,,,
32,5,10,2450000,"Калининградская область, Калининград, р-н Ленинградский, улица Рихарда Зорге",,,2015,1, совмещенный,1, лоджия,Евроремонт,Блочный,,,
38,4,5,2470000,"Калининградская область, Калининград, р-н Ленинградский, Зеленая улица, 21",18,9,1984,1, совмещенный,1, лоджия,Косметический,,,Центральное,Центральное
35.52,4,8,2460000,"Калининградская область, Калининград, р-н Ленинградский, улица Свердлова, 30",16,9.3,2019,1, совмещенный,1, балкон,Без ремонта,,,,
34,5,5,2460000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Галицкого",,,,1, совмещенный,1, балкон,Евроремонт,,,,
32,1,5,2499000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,,,,,,Косметический,,,,
37,1,8,2450000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок, 1",17.6,11.6,2009,1, совмещенный,1, балкон,Косметический,Кирпичный,Железобетонные,Автономная котельная,Центральное
32,1,5,2499000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,,1, совмещенный,,,Евроремонт,,,,
36.3,6,10,2499000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, улица Юрия Маточкина, 5",18,7,2010,1, совмещенный,1, балкон,Косметический,Панельный,Железобетонные,Центральное,Центральное
38,4,11,2450000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",,10,2017,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
35,9,9,2450000,"Калининградская область, Калининград, р-н Ленинградский, Зарайская улица",,,1977,1, раздельный,1, лоджия,Евроремонт,Панельный,,,
35,2,5,2450000,"Калининградская область, Калининград, р-н Ленинградский, улица Черняховского",,,,1, совмещенный,1, балкон,Евроремонт,Панельный,,,
34,5,5,2460000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Галицкого",,,,,,1, лоджия,Косметический,,,,
38.9,7,12,2500000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",19.7,6.9,1975,1, раздельный,1, лоджия,Косметический,Кирпичный,,,
46,4,9,2549000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, бульвар Ф. Лефорта",24,9,2005,1, совмещенный,1, лоджия,Косметический,Панельный,,,
34.9,9,9,2500000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",17,7.8,1982,1, совмещенный,1, балкон,Косметический,Блочный,,,
46,4,9,2549000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, бульвар Ф. Лефорта",,,2005,,,,,Косметический,Панельный,,,
38.9,7,12,2500000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",19.7,6.9,1975,1, раздельный,1, лоджия,Косметический,Кирпичный,,,
35,7,10,2500000,"Калининградская область, Калининград, р-н Ленинградский, улица Рихарда Зорге",,,2015,1, совмещенный,1, лоджия,Евроремонт,Блочный,,,
32.89,9,9,2500000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,2018,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
47,4,5,2500000,"Калининградская область, Калининград, р-н Ленинградский, улица Гайдара",,,1991,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
40,7,12,2500000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",,,1975,,,,,Косметический,Кирпичный,,,
40,5,9,2500000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",,10,2007,1, совмещенный,1, балкон,Евроремонт,,,,
38,5,10,2500000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, улица Юрия Маточкина",,9,2010,1, совмещенный,1, лоджия,Косметический,Панельный,,,
43,9,9,2500000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
36,3,9,2500000,"Калининградская область, Калининград, р-н Ленинградский, улица 9 Апреля",,,,1, раздельный,1, лоджия,Евроремонт,,,,
35,9,9,2500000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",,,1982,1, совмещенный,1, балкон,Евроремонт,Блочный,,,
39.5,8,10,2500000,"Калининградская область, Калининград, р-н Ленинградский, Клиническая улица",,,1987,,,,,Косметический,Панельный,,,
34,11,16,2500000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, улица Юрия Маточкина",,,2008,,,,,Косметический,Блочный,,,
43,7,10,2500000,"Калининградская область, Калининград, р-н Ленинградский, Клиническая улица",,,1987,1, раздельный,1, лоджия,Косметический,Панельный,,,
43,7,10,2500000,"Калининградская область, Калининград, р-н Ленинградский, Балашовская улица",,,2008,,,,,Косметический,Кирпичный,,,
37,2,3,2500000,"Калининградская область, Калининград, р-н Ленинградский, Малая Лесная улица",,,,1, совмещенный,1, балкон,Косметический,,,,
40,6,8,2500000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,2014,,,1, лоджия,Косметический,Кирпичный,,,
