Area,RoomFloor,TopFloor,Price,Address,RoomArea,KitchenArea,BuildDate,BathroomNum,BathroomType,BalconyNum,BalconyType,Repair,TypeofBuilding,TypeofMaterial,Heating,GasSupply
38,3,4,2050000,"Калининградская область, Калининград, р-н Центральный, Вагоностроительная улица",,,,,,,,Косметический,,,,
40,1,6,2550000,"Калининградская область, Калининград, р-н Центральный, проспект Победы",,,2016,,,,,Евроремонт,Кирпичный,,,
29,5,5,1820000,"Калининградская область, Калининград, р-н Центральный, улица Маршала Борзова, 88",16,6,1985,1, совмещенный,1, балкон,Косметический,,,,
30,3,5,2420000,"Калининградская область, Калининград, р-н Центральный, улица Кирова",16,7,1978,1, совмещенный,1, лоджия,Косметический,,,,
45,4,5,2860000,"Калининградская область, Калининград, р-н Центральный, Брусничная улица",,,2002,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
42,5,5,3150000,"Калининградская область, Калининград, р-н Центральный, улица Радистов, 56А",,,2014,1, совмещенный,,,,,Железобетонные,Котел/Квартирное отопление,Центральное
42,1,4,3290000,"Калининградская область, Калининград, р-н Центральный, улица Менделеева, 37А",,14,2007,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
45.9,4,6,2900000,"Калининградская область, Калининград, р-н Центральный, улица Маршала Борзова",,,2005,1, совмещенный,1, лоджия,Евроремонт,Панельный,,,
44.6,4,5,2440000,"Калининградская область, Калининград, р-н Центральный, улица Кирова",29.7,5.7,,,,,,Косметический,,,,
29,5,5,1750000,"Калининградская область, Калининград, р-н Центральный, улица Маршала Борзова",16,6,1985,1, совмещенный,1, балкон,Без ремонта,Кирпичный,,,
33,5,5,1850000,"Калининградская область, Калининград, р-н Центральный, улица Менделеева",,,1994,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
43.4,1,4,3428600,"Калининградская область, Калининград, р-н Центральный, улица Ватутина, 22",18.7,10.5,2020,1, совмещенный,1, балкон,Без ремонта,,,,
34.1,4,5,2300000,"Калининградская область, Калининград, р-н Центральный, улица Лейтенанта Яналова",,,1980,1, совмещенный,1, балкон,Евроремонт,,,,
45,4,5,2860000,"Калининградская область, Калининград, р-н Центральный, Млечная улица, 1",19.6,11.5,2002,1, совмещенный,1, балкон,Косметический,,,,
36,5,5,1800000,"Калининградская область, Калининград, р-н Центральный, Алданская улица",,,1984,1, совмещенный,1, балкон,Косметический,Панельный,,,
30,5,5,1900000,"Калининградская область, Калининград, р-н Центральный, улица Космонавта Леонова",,,1970,1, совмещенный,,,Косметический,,,,
34,5,5,2100000,"Калининградская область, Калининград, р-н Центральный, проспект Победы",,,1984,1, совмещенный,1, лоджия,Косметический,,,,
37,8,9,3850000,"Калининградская область, Калининград, р-н Центральный, Большая Окружная улица",17.2,9.5,,,,,,Без ремонта,Монолитный,,,
38,1,5,2600000,"Калининградская область, Калининград, р-н Центральный, улица Карташева",,,1976,1, совмещенный,1, лоджия,Евроремонт,Блочный,,,
38,3,4,2000000,"Калининградская область, Калининград, р-н Центральный, Вагоностроительная улица",,,,1, совмещенный,,,Косметический,,,,
39,4,16,3300000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея, 171",18,10,2012,1, совмещенный,1, балкон,,Блочный,Железобетонные,Центральное,
28,2,3,2200000,"Калининградская область, Калининград, р-н Центральный, Косогорная улица",,,1945,1, совмещенный,,,Косметический,,,,
40,3,9,3150000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея, 167",18,10,2018,,,1, балкон,Евроремонт,,,,
39,6,10,2700000,"Калининградская область, Калининград, р-н Центральный, Лужская улица",,,2014,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
29,5,5,1750000,"Калининградская область, Калининград, р-н Центральный, улица Маршала Борзова",,,,,,,,Косметический,,,,
30,5,5,1950000,"Калининградская область, Калининград, р-н Центральный, улица Космонавта Леонова",,,1970,,,,,Косметический,Панельный,,,
32,2,3,2650000,"Калининградская область, Калининград, р-н Центральный, Комсомольская улица",,,1945,2, совмещенных,,,Косметический,Кирпичный,,,
29,5,5,1850000,"Калининградская область, Калининград, р-н Центральный, улица Маршала Борзова, 88",16,6,,,,,,Без ремонта,,,,
41,4,6,3300000,"Калининградская область, Калининград, р-н Центральный, Уютная улица, 9",18,9,2019,,,,,Евроремонт,Кирпичный,,,
34.8,2,4,2958000,"Калининградская область, Калининград, р-н Центральный, Третьяковская улица, 5А",14.1,12.1,2020,,,,,,,,,
35.48,1,4,3015800,"Калининградская область, Калининград, р-н Центральный, Третьяковская улица, 5А",15,12.3,2020,,,,,,,,,
36.4,1,8,2400000,"Калининградская область, Калининград, р-н Центральный, улица Карташева, 46А",17.5,9.5,2016,1, совмещенный,1, лоджия,Косметический,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
36.2,1,9,3050000,"Калининградская область, Калининград, р-н Центральный, проспект Мира, 159А",14,10,2013,1, раздельный,1, балкон,,Кирпичный,Железобетонные,Автономная котельная,Центральное
48,4,7,2950000,"Калининградская область, Калининград, р-н Центральный, улица Маршала Борзова",,,2005,1, совмещенный,1, лоджия,Евроремонт,Панельный,,,
36,4,5,2250000,"Калининградская область, Калининград, р-н Центральный, Калужская улица",,,1980,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
28,2,3,2200000,"Калининградская область, Калининград, р-н Центральный, Косогорная улица, 7",14,12,,1, совмещенный,,,Косметический,,,,
33,1,4,2650000,"Калининградская область, Калининград, р-н Центральный, улица Сержанта Мишина",,,2019,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
38,3,4,1850000,"Калининградская область, Калининград, р-н Центральный, Вагоностроительная улица",,,,1, совмещенный,,,Косметический,,,,
34,4,5,2450000,"Калининградская область, Калининград, р-н Центральный, улица Генерал-лейтенанта Захарова, 44",20,6,1980,1, совмещенный,1, балкон,Косметический,,Смешанные,Центральное,Центральное
42,12,16,2750000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея",,10,2012,,,,,Косметический,Блочный,,,
32,2,3,2200000,"Калининградская область, Калининград, р-н Центральный, Советский проспект",,,1945,,,,,Косметический,,,,
47.2,5,6,3350000,"Калининградская область, Калининград, р-н Центральный, Воздушный переулок, 7",21.1,10.7,2003,,,,,,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
45,2,8,3300000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица, 73А",20,13,2011,1, совмещенный,1, лоджия,Дизайнерский,,,,
47.2,5,6,3350000,"Калининградская область, Калининград, р-н Центральный, Воздушный переулок",,,2003,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
40,5,9,2990000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея",,,,,,,,Косметический,,,,
36,1,4,2650000,"Калининградская область, Калининград, р-н Центральный, улица Сержанта Мишина",,,,,,,,Косметический,,,,
32.5,1,4,2670000,"Калининградская область, Калининград, р-н Центральный, улица Сержанта Мишина, 68А",16,11,2019,,,,,,,,,
47,5,8,3200000,"Калининградская область, Калининград, р-н Центральный, улица Белинского",,,2010,,,,,Косметический,Кирпичный,,,
41,5,8,2500000,"Калининградская область, Калининград, р-н Центральный, улица Карташева",,,2017,,,,,Косметический,Кирпичный,,,
40,7,8,3350000,"Калининградская область, Калининград, р-н Центральный, проспект Победы",,,2017,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
33.6,4,5,2300000,"Калининградская область, Калининград, р-н Центральный, Калужская улица",,,1987,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
30,1,5,2100000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея",,,,1, совмещенный,,,Евроремонт,Кирпичный,,,
33,3,5,1950000,"Калининградская область, Калининград, р-н Центральный, переулок Радистов",,,1992,1, раздельный,,,Косметический,Панельный,,,
31,2,5,1990000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея",,,,1, совмещенный,1, балкон,Косметический,Блочный,,,
43,4,9,2500000,"Калининградская область, Калининград, р-н Центральный, улица Ломоносова",,,2015,1, совмещенный,1, балкон,Косметический,Панельный,,,
44.4,1,4,3890000,"Калининградская область, Калининград, р-н Центральный, Красная улица, 268",22,12.5,2008,1, совмещенный,,,Евроремонт,Блочный,Деревянные,Автономная котельная,Центральное
40,8,9,2200000,"Калининградская область, Калининград, р-н Центральный, улица Каблукова",,,,1, совмещенный,1, лоджия,Косметический,,,,
40,7,7,3000000,"Калининградская область, Калининград, р-н Центральный, проспект Победы",,,2018,1, совмещенный,1, лоджия,Косметический,Монолитный,,,
40,5,9,2999000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея",,,,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
32,5,5,2050000,"Калининградская область, Калининград, р-н Центральный, улица Сержанта Мишина, 8",18,6.3,1984,1, раздельный,1, балкон,,Кирпичный,Железобетонные,Центральное,Центральное
29,1,5,2050000,"Калининградская область, Калининград, р-н Центральный, улица Чкалова, 68",16,8,,1, совмещенный,,,Косметический,,,,
39,2,8,2990000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея",,,,1, совмещенный,1, балкон,Косметический,,,,
28,4,5,2200000,"Калининградская область, Калининград, р-н Центральный, улица Маршала Борзова",,,1991,1, совмещенный,1, балкон,Дизайнерский,Панельный,,,
35,7,9,2700000,"Калининградская область, Калининград, р-н Центральный, улица Космонавта Леонова",,8,1975,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
40.4,12,16,2600000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея, 169",19,10,2012,1, совмещенный,1, лоджия,Без ремонта,Блочный,Железобетонные,Центральное,
32,1,5,2650000,"Калининградская область, Калининград, р-н Центральный, Чкаловск мкр, улица Лукашова, 46",,9,2016,,,,,Косметический,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
41,2,5,2600000,"Калининградская область, Калининград, р-н Центральный, улица Младшего лейтенанта Родителева, 16",30,7.3,1995,1, совмещенный,1, балкон,Косметический,,,,
43,1,6,3300000,"Калининградская область, Калининград, р-н Центральный, улица Менделеева",,,2007,,,,,Косметический,Кирпичный,,,
45,1,13,3300000,"Калининградская область, Калининград, р-н Центральный, Чкаловск мкр, улица Беланова",,,2006,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
45,2,8,3300000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица, 73А",20,13,2011,1, совмещенный,1, лоджия,Дизайнерский,,,,
39,4,16,3300000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея, 171",18,10,2012,1, совмещенный,1, балкон,,Блочный,Железобетонные,Центральное,
41,4,6,3300000,"Калининградская область, Калининград, р-н Центральный, Уютная улица, 9",18,9,2019,,,,,Евроремонт,Кирпичный,,,
45,1,4,3300000,"Калининградская область, Калининград, р-н Центральный, Гостиная улица, 20",,,1945,1, раздельный,1, балкон,Косметический,,,,
47.2,5,6,3350000,"Калининградская область, Калининград, р-н Центральный, Воздушный переулок, 7",21.1,10.7,2003,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
41,4,7,3350000,"Калининградская область, Калининград, р-н Центральный, Воздушный переулок",,,2019,1, совмещенный,1, лоджия,Дизайнерский,Кирпичный,,,
46.3,1,4,3379900,"Калининградская область, Калининград, р-н Центральный, улица Тихоненко, 17А",19.6,10.5,2018,1, совмещенный,1, балкон,Без ремонта,,,,
47.2,5,6,3350000,"Калининградская область, Калининград, р-н Центральный, Воздушный переулок",,,2003,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
40,7,8,3350000,"Калининградская область, Калининград, р-н Центральный, проспект Победы",,,2017,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
47,5,6,3350000,"Калининградская область, Калининград, р-н Центральный, Воздушный переулок",,,2003,,,,,Косметический,Кирпичный,,,
41.5,8,8,3350000,"Калининградская область, Калининград, р-н Центральный, Чкаловск мкр, улица Лукашова, 4",16.1,12,2018,1, совмещенный,1, лоджия,Евроремонт,,,,
47.2,5,6,3350000,"Калининградская область, Калининград, р-н Центральный, Воздушный переулок, 7",21.1,10.7,2003,,,,,,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
46.3,1,4,3379900,"Калининградская область, Калининград, р-н Центральный, улица Тихоненко, 17А",16.2,14.2,2017,1, совмещенный,1, балкон,Без ремонта,,,,
47.2,5,6,3350000,"Калининградская область, Калининград, р-н Центральный, Воздушный переулок, 7",21.1,10.7,2009,,,,,,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
46.2,4,4,3372600,"Калининградская область, Калининград, р-н Центральный, улица Тихоненко, 17А",16.2,14.2,2017,1, совмещенный,1, балкон,Без ремонта,,,,
42,8,10,3400000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея",,10,,1, совмещенный,1, лоджия,Евроремонт,,,,
40,3,10,3400000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея",,11,,1, совмещенный,1, лоджия,Дизайнерский,Кирпичный,,,
42,9,9,3400000,"Калининградская область, Калининград, р-н Центральный, Советский проспект, 81к4",20,10,2019,1, совмещенный,1, лоджия,Без ремонта,,,,
41,3,9,3400000,"Калининградская область, Калининград, р-н Центральный, улица Добролюбова, 46",,10,2015,,,,,Евроремонт,Кирпичный,Железобетонные,,
43.4,1,4,3428600,"Калининградская область, Калининград, р-н Центральный, улица Ватутина, 22",18.7,10.5,2020,1, совмещенный,1, балкон,Без ремонта,,,,
45.7,2,4,3427500,"Калининградская область, Калининград, р-н Центральный, улица Тихоненко, 17А",19.7,10.5,2017,1, совмещенный,1, балкон,Без ремонта,,,,
42.2,6,8,3400000,"Калининградская область, Калининград, р-н Центральный, Бассейная улица",,,2012,,,1, лоджия,Евроремонт,,,,
43.5,6,7,3400000,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 70Б",20,13,2018,1, совмещенный,1, лоджия,Косметический,,,,
38,1,6,3420000,"Калининградская область, Калининград, р-н Центральный, улица Сержанта Мишина, 22Б",17,12,2012,1, совмещенный,1, балкон,,Кирпичный,Смешанные,Автономная котельная,Центральное
41,4,7,3400000,"Калининградская область, Калининград, р-н Центральный, Воздушный переулок, 6",18,12,,1, раздельный,1, балкон,,,,,
47.2,5,6,3420000,"Калининградская область, Калининград, р-н Центральный, Воздушный переулок, 7",10.7,,2003,1, совмещенный,1, балкон,,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
39,4,10,3600000,"Калининградская область, Калининград, р-н Центральный, Комсомольская улица, 85",18,11,2013,,,,,,Кирпичный,Железобетонные,Центральное,Автономное
42.4,3,5,3600000,"Калининградская область, Калининград, р-н Центральный, улица Глазунова, 7Б",21.2,10.6,2009,2, совмещенных,1, балкон,Евроремонт,,,,
41,2,3,3600000,"Калининградская область, Калининград, р-н Центральный, проспект Мира",,,1945,1, совмещенный,,,Дизайнерский,Кирпичный,,,
41,6,8,3600000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица",,,2013,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
47,8,9,3600000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица, 73А",16,11,2011,1, раздельный,1, балкон,Косметический,,,,
42.4,3,5,3600000,"Калининградская область, Калининград, р-н Центральный, улица Глазунова",,,2009,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
45,3,5,3600000,"Калининградская область, Калининград, р-н Центральный, улица Глазунова",,,2009,1, совмещенный,1, лоджия,Евроремонт,,,,
42,7,8,3600000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица",,,2013,,,,,Евроремонт,,,,
40.2,2,3,3600000,"Калининградская область, Калининград, р-н Центральный, проспект Мира",,,1945,,,,,Дизайнерский,Кирпичный,,,
35.3,10,10,3600000,"Калининградская область, Калининград, р-н Центральный, Курганская улица",,,2009,,,,,Евроремонт,Кирпичный,,,
40.2,2,7,3620000,"Калининградская область, Калининград, р-н Центральный, Советский проспект",,,2019,1, совмещенный,1, лоджия,Косметический,,,,
59.4,1,4,3600000,"Калининградская область, Калининград, р-н Центральный, улица Пугачева",28,14,1945,1, раздельный,,,Евроремонт,Кирпичный,,,
42,7,8,3600000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица",,,2013,,,1, лоджия,Косметический,,,,
42.4,3,5,3650000,"Калининградская область, Калининград, р-н Центральный, улица Глазунова, 7Б",21.2,10.6,2009,,,,,,,,,
45,5,5,3695000,"Калининградская область, Калининград, р-н Центральный, Чкаловск мкр, улица Докука, 31",22.7,13.9,,1, совмещенный,1, балкон,Евроремонт,,,,
45,5,5,3699000,"Калининградская область, Калининград, р-н Центральный, Чкаловск мкр, улица Докука, 31",22,16,2017,1, совмещенный,1, балкон,Евроремонт,,,,
42.4,3,5,3650000,"Калининградская область, Калининград, р-н Центральный, улица Глазунова, 7Б",21.2,10.6,2009,1, раздельный,1, балкон,Евроремонт,,,,
40.3,4,8,3650000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица",,,2013,1, совмещенный,1, балкон,Евроремонт,,,,
43,2,7,3650000,"Калининградская область, Калининград, р-н Центральный, Советский проспект",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
39,3,5,3700000,"Калининградская область, Калининград, р-н Центральный, улица Маршала Борзова, 93В",18,8.5,2005,1, раздельный,1, балкон,,Кирпичный,Железобетонные,Центральное,Центральное
47,1,5,3700000,"Калининградская область, Калининград, р-н Центральный, Гостиная улица, 20",30,6,1945,1, совмещенный,,,Косметический,,,,
39,3,6,3700000,"Калининградская область, Калининград, р-н Центральный, улица Маршала Борзова, 93",16,9,2005,,,,,,,,,
39,2,5,3700000,"Калининградская область, Калининград, р-н Центральный, улица Маршала Борзова, 93В",18,8.5,2015,1, раздельный,1, лоджия,Евроремонт,Кирпичный,Железобетонные,Центральное,Центральное
40,8,9,3720000,"Калининградская область, Калининград, р-н Центральный, Советский проспект, 81к4",19.4,7.8,2018,1, совмещенный,1, лоджия,Косметический,,,,
42,4,9,3730000,"Калининградская область, Калининград, р-н Центральный, Бассейная улица, 7",,,2012,1, раздельный,1, балкон,,,,,
43.3,4,10,3700000,"Калининградская область, Калининград, р-н Центральный, Осенняя улица, 4А",,,2014,1, раздельный,1, балкон,,,,,
41,3,6,3700000,"Калининградская область, Калининград, р-н Центральный, Спортивная улица",,,,,,,,Косметический,,,,
45,5,5,3700000,"Калининградская область, Калининград, р-н Центральный, Чкаловск мкр, улица Докука",,,2017,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
41,3,6,3700000,"Калининградская область, Калининград, р-н Центральный, Спортивная улица",,,2018,1, совмещенный,1, балкон,Евроремонт,,,,
41,3,6,3700000,"Калининградская область, Калининград, р-н Центральный, Спортивная улица",,,,1, совмещенный,1, балкон,Евроремонт,,,,
45,5,5,3700000,"Калининградская область, Калининград, р-н Центральный, Чкаловск мкр, улица Докука",22,16,,1, совмещенный,1, лоджия,Евроремонт,,,,
45,3,6,3700000,"Калининградская область, Калининград, р-н Центральный, Спортивная улица",,,,1, совмещенный,1, балкон,Евроремонт,,,,
48,7,9,3700000,"Калининградская область, Калининград, р-н Центральный, Ростовская улица, 4",16,17,2020,1, совмещенный,1, лоджия,Без ремонта,,,,
44,1,14,3700000,"Калининградская область, Калининград, р-н Центральный, Комсомольская улица, 85",20,14,2013,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,Железобетонные,Центральное,Автономное
45,5,5,3770000,"Калининградская область, Калининград, р-н Центральный, Чкаловск мкр, улица Докука, 31",22,16,2015,1, совмещенный,1, балкон,Косметический,,,,
39,4,10,3750000,"Калининградская область, Калининград, р-н Центральный, Комсомольская улица, 85",18,11,2013,1, раздельный,1, лоджия,Косметический,Кирпичный,Железобетонные,Центральное,Автономное
43.6,3,5,3760000,"Калининградская область, Калининград, р-н Центральный, улица Тенистая Аллея, 50Г",,,2020,1, совмещенный,1, балкон,Без ремонта,,,,
40,3,7,3750000,"Калининградская область, Калининград, р-н Центральный, улица Маршала Борзова",,9,2005,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
51,11,13,3830000,"Калининградская область, Калининград, р-н Центральный, Красная улица, 139В",21,13,2015,1, совмещенный,1, лоджия,Косметический,Кирпичный,Железобетонные,,
43.1,4,5,3850000,"Калининградская область, Калининград, р-н Центральный, улица Тенистая Аллея, 50Г",18.3,16.3,2018,1, совмещенный,1, балкон,Без ремонта,,,,
45.9,6,8,3870000,"Калининградская область, Калининград, р-н Центральный, Воздушный переулок, 6",18,14,2019,,,,,,,,,
40.3,4,8,3850000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица, 82к2",18.1,10.8,2013,,,1, лоджия,,,,,
40.3,4,8,3850000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица, 82к1",18.1,10.8,2013,,,,,,,,,
40.5,4,8,3850000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица, 82к1",18.1,10.8,2013,1, совмещенный,1, лоджия,Евроремонт,,,,
52,7,10,3850000,"Калининградская область, Калининград, р-н Центральный, Бассейная улица",,15,2012,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
40.3,4,8,3900000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица, 82к1",18,12,2013,1, раздельный,1, балкон,,,,,
40.3,4,8,3920000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица, 82к1",,10.8,2013,1, раздельный,1, балкон,,,,,
45.4,3,4,3941100,"Калининградская область, Калининград, р-н Центральный, улица Ватутина, 22",18.1,10.7,2019,1, совмещенный,1, лоджия,Без ремонта,,,,
52,3,5,3900000,"Калининградская область, Калининград, р-н Центральный, улица Чкалова, 48А",18,12,2020,,,,,,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
45.4,3,4,3941100,"Калининградская область, Калининград, р-н Центральный, улица Ватутина, 22",18.1,10.7,2019,1, совмещенный,1, лоджия,Без ремонта,,,,
45.4,3,4,3941100,"Калининградская область, Калининград, р-н Центральный, улица Ватутина, 22",18.1,10.7,2019,1, совмещенный,1, лоджия,Без ремонта,,,,
45.3,3,4,3941100,"Калининградская область, Калининград, р-н Центральный, улица Ватутина, 22",18.2,10.7,2020,1, совмещенный,1, балкон,Без ремонта,,,,
47,1,4,3970000,"Калининградская область, Калининград, р-н Центральный, Гостиная улица, 20",,,1945,1, раздельный,1, балкон,Косметический,,,,
49,2,8,3950000,"Калининградская область, Калининград, р-н Центральный, Советский проспект",,,2011,1, совмещенный,1, лоджия,Евроремонт,,,,
40.6,2,4,4000000,"Калининградская область, Калининград, р-н Центральный, проспект Мира, 106",21.7,9.2,1945,1, раздельный,1, балкон,Дизайнерский,Кирпичный,Деревянные,Центральное,Центральное
64.49,2,6,4000000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица, 58",18.5,14.8,2019,1, совмещенный,,,Без ремонта,,,,
45.1,4,6,4000000,"Калининградская область, Калининград, р-н Центральный, улица Генерал-лейтенанта Озерова, 16А",20.4,13.2,2012,1, совмещенный,1, балкон,Без ремонта,,,,
45,1,3,4000000,"Калининградская область, Калининград, р-н Центральный, Красная улица, 261А",20,16,2008,,,,,,,,,
45.3,2,4,4031700,"Калининградская область, Калининград, р-н Центральный, улица Ватутина, 22",19.8,11,2019,,,,,,,,,
43.6,3,5,4050000,"Калининградская область, Калининград, р-н Центральный, улица Тенистая Аллея, 50Г",18.4,11.8,2018,1, совмещенный,1, лоджия,Косметический,,,,
45.9,6,8,4140000,"Калининградская область, Калининград, р-н Центральный, Воздушный переулок, 6",18,14,,1, совмещенный,1, лоджия,Дизайнерский,,,,
42.2,4,6,4100000,"Калининградская область, Калининград, р-н Центральный, Спортивная улица",,,2018,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
49,4,16,4150000,"Калининградская область, Калининград, р-н Центральный, Советский проспект",,16,2016,1, совмещенный,1, лоджия,Дизайнерский,,,,
47,2,9,4200000,"Калининградская область, Калининград, р-н Центральный, Бассейная улица, 38",20,,2012,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,Железобетонные,Котел/Квартирное отопление,Автономное
43.4,3,5,4200000,"Калининградская область, Калининград, р-н Центральный, улица Тенистая Аллея, 50Г",18,11,,1, совмещенный,1, лоджия,Евроремонт,,,,
45,5,10,4200000,"Калининградская область, Калининград, р-н Центральный, улица Молочинского",,,2015,1, совмещенный,1, лоджия,Евроремонт,,,,
49,3,5,4200000,"Калининградская область, Калининград, р-н Центральный, Красносельская улица",,,2019,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
43,5,8,4200000,"Калининградская область, Калининград, р-н Центральный, улица Молочинского",,10,2015,1, совмещенный,1, лоджия,Дизайнерский,Кирпичный,,,
45.1,1,4,4284500,"Калининградская область, Калининград, р-н Центральный, улица Марата, 1",14.3,16.3,2020,1, совмещенный,1, лоджия,Без ремонта,,,,
45.1,1,4,4284500,"Калининградская область, Калининград, р-н Центральный, улица Марата, 1",14.3,16.3,2020,1, совмещенный,1, лоджия,Без ремонта,,,,
45.1,1,4,4284500,"Калининградская область, Калининград, р-н Центральный, улица Марата, 1",14.3,16.3,2020,1, совмещенный,1, лоджия,Без ремонта,,,,
45.1,1,4,4284499,"Калининградская область, Калининград, р-н Центральный, улица Марата, 1",14.3,16.3,2020,1, совмещенный,1, лоджия,Без ремонта,,,,
45.1,1,4,4284499,"Калининградская область, Калининград, р-н Центральный, улица Марата, 1",14.3,16.3,2020,1, совмещенный,1, лоджия,Без ремонта,,,,
45.1,1,4,4284500,"Калининградская область, Калининград, р-н Центральный, улица Марата, 5",14.3,16.3,2020,1, совмещенный,1, балкон,Косметический,,,,
45.1,1,4,4284500,"Калининградская область, Калининград, р-н Центральный, улица Марата, 5",14.3,16.3,2020,1, совмещенный,1, балкон,Косметический,,,,
45.1,1,4,4284500,"Калининградская область, Калининград, р-н Центральный, улица Марата, 1",14.3,16.3,2020,1, совмещенный,1, лоджия,Без ремонта,,,,
45.1,1,4,4284494,"Калининградская область, Калининград, р-н Центральный, улица Марата, 1",14.3,16.3,2020,1, совмещенный,1, лоджия,Без ремонта,,,,
45.1,1,4,4284500,"Калининградская область, Калининград, р-н Центральный, улица Марата, 5",14.3,16.3,2020,1, совмещенный,1, балкон,Косметический,,,,
45.1,1,4,4284500,"Калининградская область, Калининград, р-н Центральный, улица Марата, 1",14.3,16.3,2020,1, совмещенный,1, лоджия,Без ремонта,,,,
45.1,1,4,4284500,"Калининградская область, Калининград, р-н Центральный, улица Марата, 1",14.3,16.3,2020,1, совмещенный,1, лоджия,Без ремонта,,,,
43,1,9,4250000,"Калининградская область, Калининград, р-н Центральный, улица Космонавта Леонова",,,2017,,,1, лоджия,Евроремонт,Блочный,,,
42,4,6,4300000,"Калининградская область, Калининград, р-н Центральный, Спортивная улица, 62",16.1,9.4,2018,1, совмещенный,1, лоджия,,,,,
43,3,4,4300000,"Калининградская область, Калининград, р-н Центральный, улица Тенистая Аллея, 50Г",19,14,2016,1, совмещенный,1, лоджия,Дизайнерский,,,,
77,2,8,4300000,"Калининградская область, Калининград, р-н Центральный, проспект Победы",,,2018,1, совмещенный,1, лоджия,Дизайнерский,Монолитно кирпичный,,,
45.5,4,4,4400000,"Калининградская область, Калининград, р-н Центральный, улица Чкалова, 97",16.2,12.1,2009,1, совмещенный,1, балкон,,,,,
50,8,9,4400000,"Калининградская область, Калининград, р-н Центральный, Советский проспект",,,2011,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
53.5,3,6,4480000,"Калининградская область, Калининград, р-н Центральный, Ростовская улица, 39",20.3,13.2,2003,1, совмещенный,1, балкон,Косметический,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
