Area,RoomFloor,TopFloor,Price,Address,RoomArea,KitchenArea,BuildDate,BathroomNum,BathroomType,BalconyNum,BalconyType,Repair,TypeofBuilding,TypeofMaterial,Heating,GasSupply
30,3,7,2300000,"Калининградская область, Калининград, р-н Московский, Минусинская улица, 28",16,8,2012,,,,,,Кирпичный,,Котел/Квартирное отопление,Центральное
35,1,5,1990000,"Калининградская область, Калининград, р-н Московский, переулок 2-й Трамвайный, 4",17.8,10,1985,1, раздельный,1, балкон,,,Железобетонные,Центральное,
31,1,4,1650000,"Калининградская область, Калининград, р-н Московский, Судостроительная улица, 38",,,1973,,,,,,Кирпичный,Деревянные,Центральное,Центральное
32,1,9,2100000,"Калининградская область, Калининград, р-н Московский, Минусинская улица, 19",,8,2015,1, совмещенный,1, балкон,Евроремонт,Кирпичный,Железобетонные,Центральное,Центральное
38,9,10,1980000,"Калининградская область, Калининград, р-н Московский, Интернациональная улица",,,1992,1, совмещенный,1, балкон,Косметический,,,,
37.2,3,9,2300000,"Калининградская область, Калининград, р-н Московский, Батальная улица",19.1,9,1987,1, совмещенный,,,Евроремонт,Панельный,,,
36,3,9,2399000,"Калининградская область, Калининград, р-н Московский, улица Левитана, 59к3",17,10,2012,1, совмещенный,1, балкон,Евроремонт,Панельный,Железобетонные,Центральное,Центральное
31.7,1,2,2300000,"Калининградская область, Калининград, р-н Московский, улица Нансена, 31",,,1960,1, совмещенный,,,Косметический,Блочный,Смешанные,Автономная котельная,Центральное
30.6,5,5,1950000,"Калининградская область, Калининград, р-н Московский, улица Зои Космодемьянской, 2",,,1974,1, совмещенный,1, балкон,Косметический,Блочный,Смешанные,Центральное,Центральное
32,9,9,2100000,"Калининградская область, Калининград, р-н Московский, Батальная улица",22,,,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
30,2,9,2100000,"Калининградская область, Калининград, р-н Московский, Батальная улица",17,,,1, раздельный,,,Косметический,Кирпичный,,,
32,4,5,2300000,"Калининградская область, Калининград, р-н Московский, улица Багратиона, 101",17,6,1961,1, совмещенный,1, балкон,Евроремонт,Блочный,Смешанные,Центральное,Центральное
33.5,8,8,2200000,"Калининградская область, Калининград, р-н Московский, Минусинская улица, 22",15.5,8,2013,1, совмещенный,1, лоджия,Евроремонт,,,Котел/Квартирное отопление,Центральное
32,2,8,2350000,"Калининградская область, Калининград, р-н Московский, Минусинская улица, 24",,10,2013,1, совмещенный,1, лоджия,Евроремонт,,,,
40,5,9,2060000,"Калининградская область, Калининград, р-н Московский, улица Левитана, 59к4",19,8,2013,,,,,,,,,
32,1,8,2290000,"Калининградская область, Калининград, р-н Московский, улица Маршала Новикова",16,7,2016,,,1, лоджия,Евроремонт,,,,
30,3,7,2300000,"Калининградская область, Калининград, р-н Московский, Минусинская улица",16,8,2012,,,1, лоджия,Евроремонт,Кирпичный,,,
37.4,5,5,1950000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой, 9",19,9.5,1988,1, совмещенный,1, балкон,Косметический,Панельный,Железобетонные,Центральное,Центральное
33.1,2,2,1900000,"Калининградская область, Калининград, р-н Московский, Осиновая улица, 4",,,,1, раздельный,1, балкон,Косметический,,,,
33,7,11,2300000,"Калининградская область, Калининград, р-н Московский, улица Александра Суворова",,,2015,,,1, лоджия,Косметический,Кирпичный,,,
33,9,10,2390000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой",18,9,2015,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
32,8,9,2200000,"Калининградская область, Калининград, р-н Московский, Минусинская улица",17,8,2014,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
37,7,9,2100000,"Калининградская область, Калининград, р-н Московский, Киевская улица",18,8,1999,,,1, лоджия,Косметический,Блочный,,,
39,5,5,1750000,"Калининградская область, Калининград, р-н Московский, бульвар Любови Шевцовой",,,1986,,,,,Косметический,Панельный,,,
45.8,5,5,2550000,"Калининградская область, Калининград, р-н Московский, Судостроительная улица, 163А",15.6,10.7,2005,1, совмещенный,,,Косметический,Кирпичный,Железобетонные,Автономная котельная,Центральное
30,7,11,2300000,"Калининградская область, Калининград, р-н Московский, улица Александра Суворова",,,2015,,,,,Косметический,Кирпичный,,,
34,2,3,2050000,"Калининградская область, Калининград, р-н Московский, улица Станиславского",,,2014,1, совмещенный,,,Евроремонт,Блочный,,,
32,8,9,2400000,"Калининградская область, Калининград, р-н Московский, Тихорецкая улица",14,8,2018,1, совмещенный,1, балкон,Евроремонт,Монолитный,,,
32,5,5,1750000,"Калининградская область, Калининград, р-н Московский, Коммунистическая улица",16,7,1980,1, совмещенный,1, балкон,Косметический,Панельный,,,
46,1,8,2600000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского",17,16,2012,1, совмещенный,,,Косметический,Блочный,,,
32.3,5,5,2250000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица, 182",17.9,6.7,,1, совмещенный,1, балкон,Евроремонт,,,,
32,8,8,2200000,"Калининградская область, Калининград, р-н Московский, Минусинская улица, 22",14,6.7,2013,1, совмещенный,1, лоджия,Евроремонт,,,Котел/Квартирное отопление,Центральное
32,8,9,2400000,"Калининградская область, Калининград, р-н Московский, Тихорецкая улица",,,,,,,,Косметический,,,,
32,5,5,2250000,"Калининградская область, Калининград, р-н Московский, Летняя улица",,,,,,,,Косметический,,,,
38,4,5,2400000,"Калининградская область, Калининград, р-н Московский, бульвар Любови Шевцовой",,,1989,1, совмещенный,1, балкон,Косметический,Панельный,,,
31,3,5,1850000,"Калининградская область, Калининград, р-н Московский, улица Подполковника Емельянова",,,,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
32,1,8,2220000,"Калининградская область, Калининград, р-н Московский, улица Маршала Новикова",,,2016,,,,,Косметический,,,,
32,1,9,2300000,"Калининградская область, Калининград, р-н Московский, Эльблонгская улица",,,1983,,,,,Косметический,Панельный,,,
37,6,9,2150000,"Калининградская область, Калининград, р-н Московский, улица Чаадаева",,,1979,,,,,Косметический,Панельный,,,
28,5,10,2400000,"Калининградская область, Калининград, р-н Московский, улица Генерала Толстикова",,,,1, совмещенный,,,Косметический,,,,
33,5,5,2400000,"Калининградская область, Калининград, р-н Московский, Ленинский проспект",,,1964,1, совмещенный,,,Евроремонт,Блочный,,,
31,3,5,1850000,"Калининградская область, Калининград, р-н Московский, улица Подполковника Емельянова",,,,,,,,Косметический,,,,
47.2,1,3,3070000,"Калининградская область, Калининград, р-н Московский, Октябрьская площадь, 20Б",22,10,2011,1, совмещенный,,,Косметический,,,,
33,5,5,2250000,"Калининградская область, Калининград, р-н Московский, Летняя улица",,,,,,1, лоджия,Косметический,,,,
34,4,9,2100000,"Калининградская область, Калининград, р-н Московский, Батальная улица",18,,,1, совмещенный,,,Косметический,,,,
43.2,3,10,2950000,"Калининградская область, Калининград, р-н Московский, Автомобильная улица, 27",16.5,13.4,2012,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,Железобетонные,Центральное,Центральное
35,2,9,2100000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица",,,,1, раздельный,1, лоджия,Косметический,Панельный,,,
35,2,9,1700000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица",,,,,,,,Косметический,,,,
35,4,9,2330000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой, 88",17,10,2014,1, раздельный,1, лоджия,Косметический,Панельный,Железобетонные,Центральное,Центральное
35,6,9,2300000,"Калининградская область, Калининград, р-н Московский, Судостроительная улица, 87",15,11,2014,,,,,,Кирпичный,Железобетонные,Автономная котельная,Центральное
34.6,9,9,2250000,"Калининградская область, Калининград, р-н Московский, Тихорецкая улица, 20",15,9,2013,1, совмещенный,1, лоджия,Косметический,Кирпичный,Железобетонные,,
34,1,9,2005000,"Калининградская область, Калининград, р-н Московский, Тихорецкая улица, 22",16.1,9.6,2020,1, раздельный,1, балкон,Без ремонта,,,,
38,1,9,2400000,"Калининградская область, Калининград, р-н Московский, Судостроительная улица, 87",,,2014,1, раздельный,1, балкон,Косметический,Кирпичный,Железобетонные,Автономная котельная,Центральное
35,1,9,2300000,"Калининградская область, Калининград, р-н Московский, Эльблонгская улица",,,1983,1, совмещенный,1, балкон,Косметический,Панельный,,,
37.6,7,10,2250000,"Калининградская область, Калининград, р-н Московский, Интернациональная улица",,,,1, совмещенный,1, балкон,Косметический,,,,
41,8,10,2570000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого, 26",15,10,,1, раздельный,1, балкон,Косметический,,,,
33,4,5,1790000,"Калининградская область, Калининград, р-н Московский, Мукомольная улица",18,,,1, совмещенный,1, балкон,Косметический,,,,
46,14,14,2350000,"Калининградская область, Калининград, р-н Московский, Батальная улица, 6",,,1993,1, совмещенный,1, балкон,Косметический,Кирпичный,Железобетонные,Центральное,
34,3,4,2150000,"Калининградская область, Калининград, р-н Московский, Тихорецкая улица, 7",17,7,1945,1, раздельный,1, балкон,Косметический,,,,
30,1,9,2300000,"Калининградская область, Калининград, р-н Московский, Минусинская улица, 14",15,10,2014,1, совмещенный,1, лоджия,Косметический,,,,
32,1,1,1800000,"Калининградская область, Калининград, р-н Московский, Прибрежный мкр, улица Парковая, 3",17,9,1945,1, раздельный,1, балкон,,Кирпичный,Смешанные,Центральное,Автономное
37.6,7,10,2300000,"Калининградская область, Калининград, р-н Московский, Интернациональная улица, 62",,,1980,1, раздельный,1, балкон,Косметический,,,,
42.8,9,10,2950000,"Калининградская область, Калининград, р-н Московский, Киевская улица, 118А",26,12.9,2006,1, совмещенный,1, балкон,Евроремонт,Кирпичный,Железобетонные,Центральное,Центральное
33,1,5,2100000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского",,,1991,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
45,1,5,3100000,"Калининградская область, Калининград, р-н Московский, Киевская улица, 60",17.6,13.5,2009,1, совмещенный,1, балкон,Косметический,,,,
43,9,9,2320000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",16,12,2007,1, совмещенный,1, балкон,Косметический,Панельный,,,
32,10,10,1920000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 46",15,7,2019,1, совмещенный,1, лоджия,Без ремонта,,,,
36,1,2,1950000,"Калининградская область, Калининград, р-н Московский, Фабричная улица, 23",20,9,1945,,,,,Косметический,,,,
46,5,9,2550000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой, 127",19,14,2011,,,1, балкон,Косметический,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
38.4,3,5,1750000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой, 52",19.2,9.8,,1, совмещенный,1, балкон,Без ремонта,,,,
38,4,5,1850000,"Калининградская область, Калининград, р-н Московский, бульвар Любови Шевцовой, 76",19.2,9.2,1988,1, совмещенный,1, лоджия,Косметический,Панельный,Железобетонные,Центральное,Центральное
35,5,5,2600000,"Калининградская область, Калининград, р-н Московский, Октябрьская улица",18,8,,1, совмещенный,1, балкон,Косметический,Панельный,,,
33,5,5,1800000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица, 16",18,7,,,,,,Евроремонт,,,,
29.4,5,5,1600000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой",14.7,4.9,1980,1, совмещенный,1, лоджия,Косметический,Блочный,,,
41,4,5,2300000,"Калининградская область, Калининград, р-н Московский, Печатная улица",,,2013,1, совмещенный,1, лоджия,Евроремонт,Панельный,,,
19,1,3,1200000,"Калининградская область, Калининград, р-н Московский, улица Александра Суворова, 41",,,1945,1, раздельный,1, балкон,Косметический,Кирпичный,Смешанные,Центральное,
35,11,12,2300000,"Калининградская область, Калининград, р-н Московский, улица Нансена, 13",20,,,1, совмещенный,1, балкон,Дизайнерский,,,,
33,4,5,1690000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой",,,1990,1, совмещенный,1, балкон,Косметический,Блочный,,,
34,7,10,1850000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,,1982,1, раздельный,1, балкон,Косметический,Панельный,,,
30,3,3,1850000,"Калининградская область, Калининград, р-н Московский, Мукомольная улица",,,,,,,,Евроремонт,,,,
35,8,9,1990000,"Калининградская область, Калининград, р-н Московский, улица Александра Суворова",,,2015,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
40,4,9,2300000,"Калининградская область, Калининград, р-н Московский, улица Генерала Павлова",20,11.5,1990,1, совмещенный,1, лоджия,Евроремонт,Панельный,,,
34,4,5,1650000,"Калининградская область, Калининград, р-н Московский, улица Богдана Хмельницкого",,,,1, совмещенный,,,Евроремонт,,,,
35.3,5,5,1990000,"Калининградская область, Калининград, р-н Московский, Ленинский проспект",,,1964,1, совмещенный,2, балкона,Косметический,Блочный,,,
38,13,16,1900000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",,,,1, совмещенный,1, лоджия,Косметический,,,,
37,10,10,1750000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой",,,2007,,,1, лоджия,Евроремонт,Панельный,,,
35.6,3,9,1700000,"Калининградская область, Калининград, р-н Московский, Киевская улица",17.8,7.3,,1, совмещенный,1, балкон,Косметический,,,,
35,4,5,2000000,"Калининградская область, Калининград, р-н Московский, Ленинский проспект",,,,1, совмещенный,1, балкон,Евроремонт,,,,
35,7,9,2100000,"Калининградская область, Калининград, р-н Московский, Киевская улица",,,1999,,,1, лоджия,Евроремонт,Блочный,,,
35,2,5,1950000,"Калининградская область, Калининград, р-н Московский, Печатная улица, 55",,10,2014,1, совмещенный,1, балкон,Без ремонта,Блочный,Смешанные,Автономная котельная,Центральное
37.1,5,9,2050000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,9,1987,1, совмещенный,1, лоджия,Евроремонт,Блочный,,,
31,2,10,2100000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой",,,2015,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
33,8,9,1850000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица",,,,,,,,Косметический,,,,
45,8,10,2250000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",,,,1, совмещенный,1, балкон,Евроремонт,,,,
30,2,10,2050000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина",,,,,,1, балкон,Косметический,Кирпичный,,,
33.1,6,9,1700000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,,,1, раздельный,,,Косметический,,,,
39,5,5,1900000,"Калининградская область, Калининград, р-н Московский, улица Зои Космодемьянской",,,1990,1, раздельный,1, балкон,Евроремонт,Блочный,,,
34.5,9,10,1980000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",,,,1, совмещенный,1, балкон,Косметический,Монолитный,,,
38,4,5,1750000,"Калининградская область, Калининград, р-н Московский, бульвар Любови Шевцовой, 76",19,9.2,1988,1, совмещенный,1, балкон,Косметический,Панельный,Железобетонные,Центральное,Центральное
33,2,3,1750000,"Калининградская область, Калининград, р-н Московский, Киевская улица",,,,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
35,3,9,2300000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
39,7,8,2200000,"Калининградская область, Калининград, р-н Московский, улица Володарского",,11,2018,1, совмещенный,1, лоджия,Евроремонт,Монолитный,,,
42,6,9,2270000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
36,3,9,1750000,"Калининградская область, Калининград, р-н Московский, Киевская улица, 121А",,,1999,1, раздельный,1, балкон,Косметический,Блочный,Железобетонные,Центральное,
31,1,9,2100000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина",,12,,1, совмещенный,1, балкон,Косметический,,,,
40,2,10,1950000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",,,2007,1, раздельный,1, балкон,Косметический,Панельный,,,
37,8,9,1800000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,9,1986,1, совмещенный,1, лоджия,Косметический,Панельный,,,
44.13,7,8,2096000,"Калининградская область, Калининград, р-н Московский, Печатная улица",,,,,,1, балкон,Косметический,Кирпичный,,,
30,3,9,1750000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",,,1988,1, совмещенный,1, балкон,Дизайнерский,Блочный,,,
38.1,2,14,1950000,"Калининградская область, Калининград, р-н Московский, улица Генерала Толстикова",,,1993,1, раздельный,1, лоджия,Евроремонт,Панельный,,,
34,1,3,1750000,"Калининградская область, Калининград, р-н Московский, улица Степана Халтурина",,9,2016,1, совмещенный,,,Евроремонт,Монолитный,,,
38,7,9,2300000,"Калининградская область, Калининград, р-н Московский, Судостроительная улица",,10.5,2013,1, совмещенный,1, лоджия,Евроремонт,,,,
32,5,9,1800000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,,,1, раздельный,,,Косметический,,,,
32,6,10,2150000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина",,,,,,1, балкон,Косметический,Кирпичный,,,
42,10,10,2000000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",,,,1, совмещенный,1, балкон,Евроремонт,Блочный,,,
35,7,9,1800000,"Калининградская область, Калининград, р-н Московский, Батальная улица",17,,1986,1, раздельный,1, лоджия,Косметический,Панельный,,,
32,4,5,1560000,"Калининградская область, Калининград, р-н Московский, улица Багратиона",,,,1, совмещенный,1, балкон,Без ремонта,,,,
36,9,10,1700000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,,1980,1, раздельный,1, лоджия,Косметический,Панельный,,,
23,2,14,1560000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",,,,,,,,Косметический,,,,
39,5,5,1750000,"Калининградская область, Калининград, р-н Московский, бульвар Любови Шевцовой",,,,1, совмещенный,1, балкон,Косметический,,,,
34,4,5,1600000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица, 104",17,6,1977,1, совмещенный,1, балкон,Без ремонта,,,,
31,7,9,1650000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,,1987,,,1, лоджия,Косметический,Панельный,,,
35,2,5,1900000,"Калининградская область, Калининград, р-н Московский, площадь Калинина",,,1973,1, совмещенный,,,Косметический,Панельный,,,
31.5,4,9,1800000,"Калининградская область, Калининград, р-н Московский, улица Александра Суворова",,,2015,,,,,Косметический,Кирпичный,,,
52,6,10,2300000,"Калининградская область, Калининград, р-н Московский, улица Лилии Иванихиной",,,,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
38,9,10,2200000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",,,,1, совмещенный,1, балкон,Косметический,,,,
35,3,5,1800000,"Калининградская область, Калининград, р-н Московский, Ленинский проспект",,8,,1, совмещенный,1, балкон,Дизайнерский,,,,
41,8,9,2400000,"Калининградская область, Калининград, р-н Московский, Интернациональная улица",,,,,,1, лоджия,Косметический,,,,
32,2,8,2450000,"Калининградская область, Калининград, р-н Московский, Минусинская улица, 20",14.1,8,2013,1, раздельный,1, балкон,Косметический,,,Котел/Квартирное отопление,Центральное
31,8,8,2460000,"Калининградская область, Калининград, р-н Московский, улица Маршала Новикова, 13",14.1,6.7,2016,1, совмещенный,1, балкон,Косметический,,,,
36.1,3,16,2450000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого, 34",15.8,9.2,2015,1, раздельный,1, балкон,,Кирпичный,Железобетонные,Центральное,
44.5,8,9,2450000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого, 15",,,2011,1, совмещенный,1, балкон,Косметический,,Железобетонные,Центральное,Центральное
32,9,9,2460000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 38",,,2018,1, раздельный,1, балкон,,,,,
35,6,9,2460000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 36",,,2017,1, совмещенный,1, балкон,Косметический,Кирпичный,Железобетонные,,
33.6,12,12,2450000,"Калининградская область, Калининград, р-н Московский, улица Нансена",18.6,,2016,1, совмещенный,1, лоджия,Косметический,Монолитно кирпичный,,,
36,8,9,2450000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского, 165",20,10,2017,1, совмещенный,1, балкон,Евроремонт,,,,
38,4,9,2470000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого, 15",,,2011,1, раздельный,1, балкон,,,Железобетонные,Центральное,Центральное
32,7,9,2460000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 38",,,2018,1, раздельный,1, балкон,,,,,
35,6,9,2460000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 56",16,9,,,,1, лоджия,Косметический,,,,
35,5,9,2450000,"Калининградская область, Калининград, р-н Московский, Минусинская улица",,,2014,1, совмещенный,,,Косметический,,,,
33,8,9,2450000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой, 102",14,9,2015,1, совмещенный,1, лоджия,Косметический,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
37,7,9,2470000,"Калининградская область, Калининград, р-н Московский, Тихорецкая улица, 20",16,10,2013,1, совмещенный,1, лоджия,Косметический,Кирпичный,Железобетонные,,
37,8,12,2450000,"Калининградская область, Калининград, р-н Московский, улица Нансена",,,2016,1, совмещенный,1, лоджия,Косметический,,,,
37,5,7,2450000,"Калининградская область, Калининград, р-н Московский, улица Володарского",,,2019,,,,,Косметический,,,,
40,5,7,2450000,"Калининградская область, Калининград, р-н Московский, улица Володарского",,,,1, совмещенный,1, балкон,Евроремонт,,,,
37,5,7,2450000,"Калининградская область, Калининград, р-н Московский, улица Володарского",,,,1, раздельный,1, лоджия,Косметический,,,,
42,1,10,2450000,"Калининградская область, Калининград, р-н Московский, Черниговская улица",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
40,1,7,2450000,"Калининградская область, Калининград, р-н Московский, улица Володарского",,,,,,1, лоджия,Евроремонт,Кирпичный,,,
39.2,5,10,2470000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского",,,,1, совмещенный,1, балкон,Евроремонт,,,,
45,8,9,2490000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",,,2007,,,1, лоджия,Косметический,Панельный,,,
43.5,2,9,2495000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",,,2007,,,1, лоджия,Евроремонт,Панельный,,,
44.5,8,10,2450000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого, 15",20,12,2011,1, совмещенный,1, лоджия,Евроремонт,,Железобетонные,Центральное,Центральное
38,6,8,2450000,"Калининградская область, Калининград, р-н Московский, Печатная улица",,,2016,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
35,2,3,2479000,"Калининградская область, Калининград, р-н Московский, Иртышская улица, 10",19,9,2013,1, совмещенный,1, лоджия,Евроремонт,,,,
38,12,12,2480000,"Калининградская область, Калининград, р-н Московский, улица Нансена, 13",16,9,2016,,,1, лоджия,Косметический,,,,
30.5,1,8,2500000,"Калининградская область, Калининград, р-н Московский, улица Маршала Новикова, 13",20,6.5,2016,1, раздельный,1, балкон,Косметический,,,,
33.3,9,10,2500000,"Калининградская область, Калининград, р-н Московский, улица Генерала Толстикова, 2Б",16.1,8.5,2018,1, совмещенный,1, балкон,Косметический,,,,
34,1,6,2500000,"Калининградская область, Калининград, р-н Московский, Коммунистическая улица, 41А",,,,1, раздельный,1, балкон,,,,,
43,5,8,2500000,"Калининградская область, Калининград, р-н Московский, Минусинская улица",,,2014,,,1, лоджия,Косметический,Кирпичный,,,
34,1,6,2500000,"Калининградская область, Калининград, р-н Московский, Коммунистическая улица, 41А",13.9,8.6,2018,,,,,,,,,
37.39,7,9,2500000,"Калининградская область, Калининград, р-н Московский, Тихорецкая улица, 20",16,10,2013,,,,,,Кирпичный,Железобетонные,,
45.8,5,5,2549000,"Калининградская область, Калининград, р-н Московский, Судостроительная улица, 163А",15.8,10.7,2005,1, совмещенный,1, лоджия,,Кирпичный,Железобетонные,Автономная котельная,Центральное
31,1,8,2500000,"Калининградская область, Калининград, р-н Московский, улица Маршала Новикова, 13",14,7,2016,1, совмещенный,,,Евроремонт,,,,
37.7,3,5,2500000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 2",19.3,9.2,2016,,,,,,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
38,12,12,2500000,"Калининградская область, Калининград, р-н Московский, улица Нансена, 13",17,10,2016,,,,,Косметический,,,,
37.7,1,10,2500000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого, 44",18,9,1989,1, раздельный,1, балкон,,,,,
40,10,10,2500000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 46",,,,,,,,,,,,
31,8,8,2500000,"Калининградская область, Калининград, р-н Московский, улица Маршала Новикова",21,,2016,1, совмещенный,,,Косметический,Кирпичный,,,
35,1,8,2500000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского, 98",17,8,2013,1, совмещенный,,,Евроремонт,Блочный,Железобетонные,Котел/Квартирное отопление,Центральное
43.5,5,6,2500000,"Калининградская область, Калининград, р-н Московский, Прибрежный мкр, улица Воскресенская, 6",19,12,2006,1, раздельный,1, балкон,Косметический,Кирпичный,Железобетонные,Автономная котельная,Центральное
39,1,8,2500000,"Калининградская область, Калининград, р-н Московский, Печатная улица",17,10,2016,1, совмещенный,1, лоджия,Евроремонт,,,,
39,6,10,2500000,"Калининградская область, Калининград, р-н Московский, улица Аллея Смелых",,,2015,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
31,7,9,2500000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 38",18,8,2017,1, совмещенный,1, лоджия,Косметический,,,,
31,7,9,2500000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина",,,2017,,,,,Косметический,Кирпичный,,,
37,6,9,2500000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина",16,,2017,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
34,1,10,2500000,"Калининградская область, Калининград, р-н Московский, Тихорецкая улица",,,2015,1, совмещенный,,,Евроремонт,Кирпичный,,,
36,5,9,2500000,"Калининградская область, Калининград, р-н Московский, Минусинская улица",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
59,5,10,2500000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,,1982,1, раздельный,1, лоджия,Евроремонт,Панельный,,,
45,17,17,2500000,"Калининградская область, Калининград, р-н Московский, Интернациональная улица",,10,2015,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
39,1,8,2500000,"Калининградская область, Калининград, р-н Московский, Печатная улица",,,2016,,,,,Косметический,,,,
35,7,9,2500000,"Калининградская область, Калининград, р-н Московский, Минусинская улица",,,2015,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
41,2,8,2500000,"Калининградская область, Калининград, р-н Московский, Печатная улица",,,,1, совмещенный,1, балкон,Евроремонт,,,,
42,5,6,2550000,"Калининградская область, Калининград, р-н Московский, Иртышский переулок",,,2012,,,1, балкон,Косметический,Кирпичный,,,
